topo1	topo2	topo3
3000.0	7000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
5000.0	5000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	10000.0	0.0
10000.0	0.0	0.0
9000.0	1000.0	0.0
10000.0	0.0	0.0
0.0	10000.0	0.0
2000.0	8000.0	0.0
10000.0	0.0	0.0
7920.0	0.0	2080.0
10000.0	0.0	0.0
5000.0	3000.0	2000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
7000.0	2000.0	1000.0
0.0	10000.0	0.0
5000.0	5000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	10000.0	0.0
1800.0	1000.0	7200.0
7200.0	800.0	2000.0
2500.0	2000.0	5500.0
1000.0	4000.0	5000.0
0.0	0.0	10000.0
5000.0	0.0	5000.0
7000.0	0.0	3000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	5000.0	5000.0
0.0	10000.0	0.0
10000.0	0.0	0.0
8000.0	1000.0	1000.0
1000.0	0.0	9000.0
10000.0	0.0	0.0
6400.0	3600.0	0.0
1000.0	1000.0	8000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
0.0	5000.0	5000.0
9200.0	0.0	800.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
1180.0	1620.0	7200.0
10000.0	0.0	0.0
10000.0	0.0	0.0
6000.0	4000.0	0.0
9000.0	1000.0	0.0
6600.0	2700.0	700.0
10000.0	0.0	0.0
0.0	0.0	10000.0
0.0	9200.0	800.0
10000.0	0.0	0.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	10000.0	0.0
6000.0	0.0	4000.0
7000.0	3000.0	0.0
8000.0	1000.0	1000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
1000.0	0.0	9000.0
10000.0	0.0	0.0
0.0	8000.0	2000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	8000.0	2000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
6300.0	3000.0	700.0
10000.0	0.0	0.0
10000.0	0.0	0.0
1600.0	0.0	8400.0
3000.0	7000.0	0.0
0.0	0.0	10000.0
8000.0	0.0	2000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
5100.0	3100.0	1800.0
10000.0	0.0	0.0
10000.0	0.0	0.0
400.0	8000.0	1600.0
0.0	0.0	10000.0
4000.0	4000.0	2000.0
7000.0	0.0	3000.0
0.0	8000.0	2000.0
0.0	10000.0	0.0
0.0	0.0	10000.0
0.0	10000.0	0.0
0.0	10000.0	0.0
10000.0	0.0	0.0
0.0	0.0	10000.0
9200.0	800.0	0.0
10000.0	0.0	0.0
1200.0	1000.0	7800.0
2560.0	1040.0	6400.0
0.0	0.0	10000.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
8000.0	0.0	2000.0
5200.0	4800.0	0.0
600.0	7360.0	2040.0
10000.0	0.0	0.0
3000.0	0.0	7000.0
2000.0	0.0	8000.0
0.0	10000.0	0.0
8200.0	1600.0	200.0
8400.0	0.0	1600.0
10000.0	0.0	0.0
10000.0	0.0	0.0
8000.0	0.0	2000.0
0.0	9600.0	400.0
0.0	10000.0	0.0
5000.0	0.0	5000.0
6000.0	0.0	4000.0
6000.0	0.0	4000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	8000.0	2000.0
10000.0	0.0	0.0
9000.0	1000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
300.0	700.0	9000.0
7600.0	0.0	2400.0
10000.0	0.0	0.0
1000.0	0.0	9000.0
10000.0	0.0	0.0
6600.0	700.0	2700.0
10000.0	0.0	0.0
800.0	8000.0	1200.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	2000.0	8000.0
6000.0	2000.0	2000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
5600.0	1400.0	3000.0
8000.0	1000.0	1000.0
7000.0	0.0	3000.0
1200.0	1500.0	7300.0
0.0	0.0	10000.0
0.0	0.0	10000.0
0.0	0.0	10000.0
0.0	5000.0	5000.0
9000.0	0.0	1000.0
0.0	0.0	10000.0
6000.0	0.0	4000.0
0.0	3000.0	7000.0
7000.0	0.0	3000.0
6000.0	0.0	4000.0
4260.0	840.0	4900.0
9000.0	0.0	1000.0
8000.0	0.0	2000.0
8000.0	0.0	2000.0
8400.0	0.0	1600.0
8000.0	0.0	2000.0
9800.0	0.0	200.0
8000.0	0.0	2000.0
9200.0	0.0	800.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
0.0	0.0	10000.0
8100.0	0.0	1900.0
9000.0	0.0	1000.0
0.0	0.0	10000.0
9000.0	0.0	1000.0
9100.0	900.0	0.0
4500.0	500.0	5000.0
9000.0	0.0	1000.0
0.0	9000.0	1000.0
0.0	9000.0	1000.0
9000.0	300.0	700.0
9000.0	0.0	1000.0
4000.0	1000.0	5000.0
9000.0	0.0	1000.0
8100.0	0.0	1900.0
0.0	8000.0	2000.0
10000.0	0.0	0.0
5320.0	0.0	4680.0
8000.0	0.0	2000.0
8000.0	0.0	2000.0
4000.0	4000.0	2000.0
3600.0	0.0	6400.0
9000.0	100.0	900.0
0.0	10000.0	0.0
0.0	5000.0	5000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
4000.0	2000.0	4000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
8000.0	0.0	2000.0
5000.0	0.0	5000.0
5000.0	0.0	5000.0
0.0	0.0	10000.0
5200.0	3400.0	1400.0
5600.0	2000.0	2400.0
0.0	7180.0	2820.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	9000.0	1000.0
0.0	0.0	10000.0
3000.0	2000.0	5000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	0.0	10000.0
5000.0	5000.0	0.0
1200.0	2800.0	6000.0
0.0	6300.0	3700.0
9000.0	1000.0	0.0
10000.0	0.0	0.0
3300.0	1800.0	4900.0
10000.0	0.0	0.0
7000.0	1000.0	2000.0
0.0	10000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
9000.0	0.0	1000.0
8000.0	2000.0	0.0
10000.0	0.0	0.0
8000.0	2000.0	0.0
8800.0	400.0	800.0
10000.0	0.0	0.0
500.0	7500.0	2000.0
2000.0	0.0	8000.0
2000.0	0.0	8000.0
4000.0	0.0	6000.0
10000.0	0.0	0.0
0.0	0.0	10000.0
2400.0	0.0	7600.0
3000.0	3000.0	4000.0
7000.0	0.0	3000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
1200.0	1800.0	7000.0
9000.0	0.0	1000.0
10000.0	0.0	0.0
8000.0	1000.0	1000.0
8000.0	0.0	2000.0
0.0	10000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	8000.0	2000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	0.0	10000.0
2000.0	8000.0	0.0
6000.0	4000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
1000.0	0.0	9000.0
0.0	0.0	10000.0
10000.0	0.0	0.0
500.0	0.0	9500.0
10000.0	0.0	0.0
6000.0	0.0	4000.0
10000.0	0.0	0.0
0.0	1000.0	9000.0
10000.0	0.0	0.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
5400.0	3000.0	1600.0
6300.0	1000.0	2700.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
2000.0	0.0	8000.0
10000.0	0.0	0.0
8000.0	0.0	2000.0
10000.0	0.0	0.0
5600.0	1600.0	2800.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
900.0	0.0	9100.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	0.0	10000.0
10000.0	0.0	0.0
9000.0	1000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
7000.0	1000.0	2000.0
2000.0	0.0	8000.0
8200.0	1800.0	0.0
9000.0	0.0	1000.0
9000.0	1000.0	0.0
3240.0	1300.0	5460.0
4000.0	500.0	5500.0
10000.0	0.0	0.0
1400.0	8200.0	400.0
8000.0	2000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
7000.0	0.0	3000.0
10000.0	0.0	0.0
3000.0	7000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	0.0	10000.0
0.0	9200.0	800.0
0.0	6000.0	4000.0
5400.0	600.0	4000.0
1000.0	1000.0	8000.0
10000.0	0.0	0.0
5000.0	5000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
0.0	9000.0	1000.0
0.0	0.0	10000.0
0.0	0.0	10000.0
10000.0	0.0	0.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
2000.0	8000.0	0.0
10000.0	0.0	0.0
4600.0	0.0	5400.0
10000.0	0.0	0.0
9000.0	0.0	1000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
4000.0	0.0	6000.0
6000.0	0.0	4000.0
9000.0	0.0	1000.0
8000.0	0.0	2000.0
7000.0	0.0	3000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
5000.0	0.0	5000.0
2000.0	5000.0	3000.0
7900.0	900.0	1200.0
7000.0	1000.0	2000.0
8000.0	0.0	2000.0
4000.0	1000.0	5000.0
0.0	0.0	10000.0
9100.0	0.0	900.0
0.0	9000.0	1000.0
0.0	2000.0	8000.0
8000.0	0.0	2000.0
7000.0	0.0	3000.0
0.0	2000.0	8000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
3800.0	5600.0	600.0
1000.0	5000.0	4000.0
6000.0	0.0	4000.0
6000.0	0.0	4000.0
6000.0	0.0	4000.0
7000.0	2100.0	900.0
6000.0	0.0	4000.0
600.0	2400.0	7000.0
9600.0	400.0	0.0
9000.0	0.0	1000.0
0.0	10000.0	0.0
9800.0	200.0	0.0
8000.0	0.0	2000.0
10000.0	0.0	0.0
6000.0	0.0	4000.0
7000.0	0.0	3000.0
10000.0	0.0	0.0
0.0	1000.0	9000.0
10000.0	0.0	0.0
6000.0	3600.0	400.0
6000.0	0.0	4000.0
9000.0	0.0	1000.0
1800.0	0.0	8200.0
7000.0	0.0	3000.0
0.0	0.0	10000.0
0.0	3000.0	7000.0
0.0	0.0	10000.0
4000.0	6000.0	0.0
8000.0	2000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	0.0	10000.0
0.0	10000.0	0.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
0.0	5000.0	5000.0
5000.0	0.0	5000.0
9000.0	0.0	1000.0
1800.0	7200.0	1000.0
9000.0	0.0	1000.0
0.0	0.0	10000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
9400.0	0.0	600.0
8100.0	0.0	1900.0
9000.0	0.0	1000.0
4500.0	0.0	5500.0
6000.0	0.0	4000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
900.0	8100.0	1000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
7200.0	0.0	2800.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
8000.0	0.0	2000.0
7000.0	300.0	2700.0
7000.0	0.0	3000.0
5000.0	2000.0	3000.0
8000.0	0.0	2000.0
4000.0	4000.0	2000.0
10000.0	0.0	0.0
0.0	9000.0	1000.0
10000.0	0.0	0.0
9000.0	0.0	1000.0
2700.0	0.0	7300.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	4000.0	6000.0
4000.0	1000.0	5000.0
10000.0	0.0	0.0
9000.0	0.0	1000.0
0.0	9000.0	1000.0
3200.0	4800.0	2000.0
10000.0	0.0	0.0
2800.0	0.0	7200.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
7000.0	1000.0	2000.0
10000.0	0.0	0.0
9200.0	800.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
9000.0	1000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	10000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
1000.0	9000.0	0.0
10000.0	0.0	0.0
8000.0	2000.0	0.0
8000.0	0.0	2000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
9000.0	0.0	1000.0
3500.0	3500.0	3000.0
9000.0	0.0	1000.0
8000.0	0.0	2000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
4400.0	0.0	5600.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
7000.0	3000.0	0.0
1500.0	4000.0	4500.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	10000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
2400.0	1600.0	6000.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	1000.0	9000.0
0.0	10000.0	0.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
100.0	9700.0	200.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	10000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
400.0	9000.0	600.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
600.0	400.0	9000.0
10000.0	0.0	0.0
3000.0	0.0	7000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	10000.0	0.0
10000.0	0.0	0.0
300.0	9500.0	200.0
200.0	9800.0	0.0
0.0	10000.0	0.0
9000.0	0.0	1000.0
10000.0	0.0	0.0
3800.0	600.0	5600.0
0.0	10000.0	0.0
0.0	0.0	10000.0
0.0	10000.0	0.0
0.0	0.0	10000.0
10000.0	0.0	0.0
7000.0	0.0	3000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
8000.0	0.0	2000.0
0.0	6000.0	4000.0
10000.0	0.0	0.0
9600.0	400.0	0.0
10000.0	0.0	0.0
6000.0	4000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
7000.0	0.0	3000.0
1900.0	1600.0	6500.0
2700.0	5000.0	2300.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
7000.0	0.0	3000.0
10000.0	0.0	0.0
4200.0	900.0	4900.0
4000.0	1000.0	5000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
400.0	1000.0	8600.0
10000.0	0.0	0.0
10000.0	0.0	0.0
6000.0	4000.0	0.0
10000.0	0.0	0.0
7000.0	3000.0	0.0
10000.0	0.0	0.0
4000.0	6000.0	0.0
10000.0	0.0	0.0
5800.0	2100.0	2100.0
4000.0	0.0	6000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
3000.0	3000.0	4000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	10000.0	0.0
7000.0	3000.0	0.0
5300.0	0.0	4700.0
8100.0	0.0	1900.0
9000.0	0.0	1000.0
10000.0	0.0	0.0
900.0	0.0	9100.0
10000.0	0.0	0.0
10000.0	0.0	0.0
0.0	0.0	10000.0
10000.0	0.0	0.0
0.0	6000.0	4000.0
10000.0	0.0	0.0
7000.0	0.0	3000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
9000.0	1000.0	0.0
1800.0	7200.0	1000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
9000.0	0.0	1000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
6300.0	2900.0	800.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
8000.0	0.0	2000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
3000.0	0.0	7000.0
1000.0	0.0	9000.0
8000.0	2000.0	0.0
1000.0	0.0	9000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
3000.0	7000.0	0.0
0.0	10000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
9400.0	0.0	600.0
0.0	6000.0	4000.0
8000.0	0.0	2000.0
7000.0	3000.0	0.0
9000.0	1000.0	0.0
10000.0	0.0	0.0
4000.0	0.0	6000.0
2800.0	2280.0	4920.0
0.0	0.0	10000.0
0.0	0.0	10000.0
2000.0	0.0	8000.0
8000.0	0.0	2000.0
5600.0	2000.0	2400.0
6000.0	0.0	4000.0
9000.0	0.0	1000.0
8000.0	2000.0	0.0
7000.0	0.0	3000.0
9080.0	320.0	600.0
0.0	0.0	10000.0
0.0	0.0	10000.0
6000.0	0.0	4000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
5400.0	4000.0	600.0
6000.0	4000.0	0.0
1380.0	8560.0	60.0
10000.0	0.0	0.0
10000.0	0.0	0.0
9000.0	1000.0	0.0
10000.0	0.0	0.0
9300.0	0.0	700.0
2000.0	8000.0	0.0
7000.0	1000.0	2000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
8000.0	2000.0	0.0
0.0	3000.0	7000.0
10000.0	0.0	0.0
9000.0	1000.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
1000.0	0.0	9000.0
9000.0	0.0	1000.0
10000.0	0.0	0.0
800.0	8000.0	1200.0
5000.0	0.0	5000.0
10000.0	0.0	0.0
0.0	0.0	10000.0
0.0	0.0	10000.0
6400.0	3600.0	0.0
3600.0	4800.0	1600.0
0.0	7000.0	3000.0
10000.0	0.0	0.0
3000.0	6000.0	1000.0
0.0	0.0	10000.0
10000.0	0.0	0.0
4000.0	1500.0	4500.0
0.0	9000.0	1000.0
8000.0	0.0	2000.0
8000.0	0.0	2000.0
8000.0	0.0	2000.0
8000.0	0.0	2000.0
8000.0	0.0	2000.0
0.0	0.0	10000.0
9000.0	0.0	1000.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
5000.0	0.0	5000.0
4000.0	2500.0	3500.0
0.0	0.0	10000.0
10000.0	0.0	0.0
6000.0	0.0	4000.0
0.0	0.0	10000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
10000.0	0.0	0.0
300.0	4100.0	5600.0
6570.0	800.0	2630.0
9000.0	0.0	1000.0
8000.0	0.0	2000.0
6800.0	2400.0	800.0
9000.0	0.0	1000.0
9000.0	0.0	1000.0
4500.0	100.0	5400.0
8000.0	0.0	2000.0
8000.0	0.0	2000.0
800.0	4800.0	4400.0
0.0	6000.0	4000.0
6000.0	0.0	4000.0
0.0	6000.0	4000.0
6000.0	2000.0	2000.0
4000.0	4000.0	2000.0
10000.0	0.0	0.0
10000.0	0.0	0.0
2800.0	2200.0	5000.0
10000.0	0.0	0.0
0.0	10000.0	0.0
10000.0	0.0	0.0
8000.0	0.0	2000.0
2000.0	5000.0	3000.0
7000.0	0.0	3000.0
6400.0	0.0	3600.0
9000.0	0.0	1000.0
8600.0	1100.0	300.0
10000.0	0.0	0.0
10000.0	0.0	0.0
5000.0	1000.0	4000.0
9000.0	1000.0	0.0
7000.0	3000.0	0.0
8100.0	0.0	1900.0
10000.0	0.0	0.0
